"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","x.1._shapes","x.2._shapes","x.3._shapes","x.1._scales","x.2._scales","x.3._scales","x.1._alphas","x.2._alphas","x.3._alphas","x.1._gammas","x.2._gammas","x.3._gammas","cluster","n","top_sol"
"26","1_269_2",0,0.0596965688962512,0.125100548664391,0.217471097881727,0.0828081235164099,0.125100548664391,0.163397948100533,0.416502250273964,0.150369622544355,0.227339331125923,0.388828159806802,0.118046058917249,0.726194778318738,0.408537787149346,0.779911933660581,0.840738177242284,0.877942675210069,0.89720791592874,1,33,FALSE
"27","1_270_5",0,0.260756472300016,0.124795759813668,0.198976962039365,0.0853416208630195,0.124795759813668,0.108862684231564,0.725845814518588,0.134162039952525,0.119478193889029,0.788273522611987,0.0977114133202334,0.724702426813538,0.0872317325601175,0.683541620669272,0.998304066267016,0.858154588682633,0.941250983586452,1,33,FALSE
"28","1_270_6",0,0.0360727068486651,0.124977280299034,0.215196843465574,0.0815897388013466,0.124977280299034,0.209839905637559,0.652243968070004,0.00666052175200686,0.335525251692879,0.945987971184824,0.100290600483473,0.512702457409123,0.194785602503685,0.826127648105434,0.565669175646929,0.874786233158771,0.950374262517587,1,33,FALSE
"29","1_271_2",0,0.0690576515675079,0.124880175443205,0.202161110396469,0.0815756220947474,0.124880175443205,0.119819423167973,0.422224774176171,0.0640840387280495,0.296502535555139,0.658562702954275,0.171728270988498,0.579616511689196,0.984004575781471,0.703437096693352,0.897219214077892,0.688396293720052,0.952741956477141,1,33,FALSE
"30","1_271_6",0,0.126681347646189,0.12503437367842,0.21581475637967,0.0807553302098289,0.12503437367842,0.292487890673338,0.722377620044839,0.069640144018884,0.426615266482072,0.726577374970716,0.0704131407528562,0.773748483774034,0.295931104622579,0.673947994566954,0.682620060571409,0.913771118353549,0.932038004326839,1,33,FALSE
"31","1_272_6",0,0.129958059545567,0.124916661679581,0.220407430622796,0.0819494814332425,0.124916661679581,0.278677411438879,0.673643244359539,0.100569569688621,0.458688414456138,0.750454906842739,0.0979577954575999,0.693823334048661,0.716812618908701,0.712424681486249,0.944732244972856,0.839633039547308,0.964463637058982,1,33,FALSE
"32","1_273_1",0,0.26535232519544,0.124161724861843,0.21688131379103,0.0818337045528146,0.124161724861843,0.186508870226061,0.314537227333922,0.180571592588853,0.0115198534251697,0.701933268754298,0.173962038720577,0.263794926705393,0.00818038347187168,0.515552976496127,0.826044417950696,0.68892830659096,0.949324815228333,2,32,FALSE
"33","1_273_3",0,0.335315558927904,0.123705232640789,0.221162053524401,0.081010537175094,0.123705232640789,0.26030649215447,0.312595163907189,0.113327235862382,0.00449027046903038,0.525188023458984,0.217404989378167,0.626990869846859,0,0.477079854654023,0.997293538610034,1,0.922763081270408,2,32,FALSE
"34","1_274_1",0,0.189807151939104,0.124745345738997,0.209964812852557,0.0815496059168407,0.124745345738997,0.27940794764141,0.93815492453931,0.0580501961307802,0.604498784270717,0.743437484886168,0.010784718101794,0.647250531718472,0.415520112989405,0.743903915662353,0.70130345299144,0.938748296754423,0.919998056586043,1,33,FALSE
"35","1_275_1",0,0.0208882213072301,0.124959830077456,0.222198788125632,0.0814356550228556,0.124959830077456,0.209839905637559,0.652243968070004,0.00666052175200686,0.335525251692879,0.945987971184824,0.0973062372499925,0.512702457409123,0.194785602503685,1,0.565669175646929,0.874786233158771,0.89089163787079,1,33,FALSE
