"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"636","x.2.",9169.75104182498,351867.121488116,0.0511279198717978,1691.66885330825,0.0513222921136551,351867.121488116,0.0511279198717978,1691.66885330825,0.0513222921136551,TRUE,0.74641148325,0.780834207855935,0.716328985598223,0.567606449038325,0.0812417803387251,0.126584964016346,0.180915206993507,0.126584964016346,0.0041573307486769,0,1824.95964713134,0.002444224934,717363.847276706,1e-04,"4_273_2",4,273,2,1906,1,113445.538835127,542.801621220704,37703.9332116054,37703.9332116054,800.031943673315,0.246914758981486,0.245268366313613,1.47389379912707,3.1016391221826,0.322410171076353,2,FALSE,3.86897589387071,0.228650102355885,1.2287107051108,6.50468848591746,1
"637","x.3.",3791.34626229112,518721.955595484,0.0753726988451347,2493.85555574752,0.0756592420975513,518721.955595484,0.0753726988451347,2493.85555574752,0.0756592420975513,TRUE,0.74641148325,0.780834207855935,0.716328985598223,0.567606449038325,0.0812417803387251,0.126584964016346,0.180915206993507,0.126584964016346,0.0041573307486769,0,1824.95964713134,0.002444224934,717363.847276706,1e-04,"4_273_2",4,273,2,1906,1,166929.009872181,798.703396517614,58650.828844365,58650.828844365,3119.83680120772,0.363321790022168,0.361574238825847,3.90612687364341,3.10744043825979,0.321808259842307,2,FALSE,3.1425634994415,0.107242500728869,1.90638260993414,4.38094546896578,1
"638","(Intercept)",22516.5757503006,4705964.33181283,0.713694352573088,22516.5757503006,0.713361951710217,4705964.33181283,0.713694352573088,22516.5757503006,0.713361951710217,TRUE,0.74641148325,0.390163341094293,-0.151594178501956,-2.18209774286758,0.135518882243715,0.255049438657413,0.490786069514798,0.255049438657413,0.00308934364965881,0,39051.6191420722,0.05434310815,717363.847276706,1e-04,"5_35_7",5,35,7,245,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"639","trend",0.132464456227791,920927.110124575,0.139665418452964,4406.34980920849,0.139600369730861,920927.110124575,0.139665418452964,4406.34980920849,0.139600369730861,TRUE,0.74641148325,0.390163341094293,-0.151594178501956,-2.18209774286758,0.135518882243715,0.255049438657413,0.490786069514798,0.255049438657413,0.00308934364965881,0,39051.6191420722,0.05434310815,717363.847276706,1e-04,"5_35_7",5,35,7,245,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"640","season",0.194730000118366,-324.500020969939,-4.92128320672757e-05,-1.552631679282,-4.91899113480847e-05,-324.500020969939,-4.92128320672757e-05,-1.552631679282,-4.91899113480847e-05,FALSE,0.74641148325,0.390163341094293,-0.151594178501956,-2.18209774286758,0.135518882243715,0.255049438657413,0.490786069514798,0.255049438657413,0.00308934364965881,0,39051.6191420722,0.05434310815,717363.847276706,1e-04,"5_35_7",5,35,7,245,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"641","ct.1.",3.04675023454778,328167.06478164,0.0497689664266794,1570.17734345282,0.0497457866896886,328167.06478164,0.0497689664266794,1570.17734345282,0.0497457866896886,TRUE,0.74641148325,0.390163341094293,-0.151594178501956,-2.18209774286758,0.135518882243715,0.255049438657413,0.490786069514798,0.255049438657413,0.00308934364965881,0,39051.6191420722,0.05434310815,717363.847276706,1e-04,"5_35_7",5,35,7,245,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"642","x.1.",1931.63797232475,249302.550378855,0.0378085785913545,1198.56995374449,0.0379726567194828,249302.550378855,0.0378085785913545,1198.56995374449,0.0379726567194828,TRUE,0.74641148325,0.390163341094293,-0.151594178501956,-2.18209774286758,0.135518882243715,0.255049438657413,0.490786069514798,0.255049438657413,0.00308934364965881,0,39051.6191420722,0.05434310815,717363.847276706,1e-04,"5_35_7",5,35,7,245,4,179077.69020739,856.831053623878,61088.8190705385,61088.8190705385,1444.32443396349,0.389763450996346,0.39009898004912,1.68565836620285,1.392147453377,0.718314714130495,2,FALSE,2.18370520521147,0.158940598541966,0.356569302858067,4.02403788360825,1
"643","x.2.",3021.9414871871,156306.212665305,0.0237049950627958,751.472176275504,0.0238078677801024,156306.212665305,0.0237049950627958,751.472176275504,0.0238078677801024,TRUE,0.74641148325,0.390163341094293,-0.151594178501956,-2.18209774286758,0.135518882243715,0.255049438657413,0.490786069514798,0.255049438657413,0.00308934364965881,0,39051.6191420722,0.05434310815,717363.847276706,1e-04,"5_35_7",5,35,7,245,4,113445.538835127,542.801621220704,27198.4214765075,27198.4214765075,225.985981464555,0.246914758981486,0.244581910788378,0.416332546974227,1.37780836752398,0.725790337445164,2,FALSE,3.86897589387071,0.228650102355885,1.2287107051108,6.50468848591746,1
"644","x.3.",2336.99513042331,233466.351552304,0.035406901725185,1122.434382463,0.0355605572809963,233466.351552304,0.035406901725185,1122.434382463,0.0355605572809963,TRUE,0.74641148325,0.390163341094293,-0.151594178501956,-2.18209774286758,0.135518882243715,0.255049438657413,0.490786069514798,0.255049438657413,0.00308934364965881,0,39051.6191420722,0.05434310815,717363.847276706,1e-04,"5_35_7",5,35,7,245,4,166929.009872181,798.703396517614,51926.6570843894,51926.6570843894,1272.0859837964,0.363321790022168,0.365319109162502,1.5926888371112,1.39859663536656,0.715002435093024,2,FALSE,3.1425634994415,0.107242500728869,1.90638260993414,4.38094546896578,1
"645","(Intercept)",15569.7597954597,3254079.79725107,0.48573456901687,15569.7597954597,0.485498446713719,3254079.79725107,0.48573456901687,15569.7597954597,0.485498446713719,TRUE,0.74641148325,0.677678754448201,0.452617728504718,-0.786981100037453,0.0985229741472524,0.175840943502689,0.367786216395312,0.175840943502689,0.00480813717866218,0,8861.29153628688,0.01225380151,717363.847276706,1e-04,"5_60_1",5,60,1,414,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
