"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"490","x.3.",9226.19135803246,607686.507582415,0.0883554636759969,2907.59094537041,0.0883447475227382,607686.507582415,0.0883554636759969,2907.59094537041,0.0883447475227382,TRUE,0.74641148325,0.789522296797441,0.776563209344089,0.270472620243143,0.0868381989005743,0.120485853873731,0.213149608761743,0.120485853873731,0.194842198747496,0,1147.91799088635,0.00150095407,717088.418760455,1e-04,"4_167_3",4,167,3,1165,3,166929.009872181,798.703396517614,36668.6327990751,35893.3184614449,1951.26980501207,0.363321790022168,0.52081721990054,2.44304683505755,3.64038885780084,0.274695929215677,1,FALSE,3.48142550652833,0.0469241522037668,2.87227062854877,4.08678000686116,0.93919588913891
"491","(Intercept)",8082.97943810518,1689342.70256398,0.245624439460603,8082.97943810518,0.245594649009308,1689342.70256398,0.245624439460603,8082.97943810518,0.245594649009308,TRUE,0.74641148325,0.789522296797441,0.776563209344089,0.270472620243143,0.0868381989005743,0.120485853873731,0.213149608761743,0.120485853873731,0.194842198747496,0,1147.91799088635,0.00150095407,717088.418760455,1e-04,"4_180_2",4,180,2,1255,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","trend",0.378713833606681,2637581.44442705,0.383494990587647,12620.0069111342,0.383448478567653,2637581.44442705,0.383494990587647,12620.0069111342,0.383448478567653,TRUE,0.74641148325,0.789522296797441,0.776563209344089,0.270472620243143,0.0868381989005743,0.120485853873731,0.213149608761743,0.120485853873731,0.194842198747496,0,1147.91799088635,0.00150095407,717088.418760455,1e-04,"4_180_2",4,180,2,1255,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","season",0.788862913501745,-1336.36490281772,-0.000194302718845168,-6.39409044410391,-0.000194279152926015,-1336.36490281772,-0.000194302718845168,-6.39409044410391,-0.000194279152926015,FALSE,0.74641148325,0.789522296797441,0.776563209344089,0.270472620243143,0.0868381989005743,0.120485853873731,0.213149608761743,0.120485853873731,0.194842198747496,0,1147.91799088635,0.00150095407,717088.418760455,1e-04,"4_180_2",4,180,2,1255,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","ct.1.",12.8619263180841,1385364.82557123,0.201427133886401,6628.53983526905,0.201402703885727,1385364.82557123,0.201427133886401,6628.53983526905,0.201402703885727,TRUE,0.74641148325,0.789522296797441,0.776563209344089,0.270472620243143,0.0868381989005743,0.120485853873731,0.213149608761743,0.120485853873731,0.194842198747496,0,1147.91799088635,0.00150095407,717088.418760455,1e-04,"4_180_2",4,180,2,1255,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","x.1.",2517.19861723922,385580.428468667,0.056062027240449,1844.88243286443,0.056055227782318,385580.428468667,0.056062027240449,1844.88243286443,0.056055227782318,TRUE,0.74641148325,0.789522296797441,0.776563209344089,0.270472620243143,0.0868381989005743,0.120485853873731,0.213149608761743,0.120485853873731,0.194842198747496,0,1147.91799088635,0.00150095407,717088.418760455,1e-04,"4_180_2",4,180,2,1255,3,179077.69020739,856.831053623878,37640.4975171502,37620.309980947,2146.34132160936,0.389763450996346,0.330461388063442,2.50497611230549,2.15314608995752,0.464436669979848,NA,NA,NA,NA,NA,NA,0.999726037535235
"496","x.2.",4270.68924616058,173527.256541981,0.025230247867748,834.265656451833,0.0253484723851826,173527.256541981,0.025230247867748,834.265656451833,0.0253484723851826,TRUE,0.74641148325,0.789522296797441,0.776563209344089,0.270472620243143,0.0868381989005743,0.120485853873731,0.213149608761743,0.120485853873731,0.194842198747496,0,1147.91799088635,0.00150095407,717088.418760455,1e-04,"4_180_2",4,180,2,1255,3,113445.538835127,542.801621220704,27037.9368489072,27037.9368489072,27.7106612473459,0.246914758981486,0.148721392036017,0.0510511762750957,1.52960846520525,0.65376207228679,NA,NA,NA,NA,NA,NA,1
"497","x.3.",9226.19135803246,607686.507582415,0.0883554636759969,2907.59094537041,0.0883447475227382,607686.507582415,0.0883554636759969,2907.59094537041,0.0883447475227382,TRUE,0.74641148325,0.789522296797441,0.776563209344089,0.270472620243143,0.0868381989005743,0.120485853873731,0.213149608761743,0.120485853873731,0.194842198747496,0,1147.91799088635,0.00150095407,717088.418760455,1e-04,"4_180_2",4,180,2,1255,3,166929.009872181,798.703396517614,36668.6327990751,35893.3184614449,1951.26980501207,0.363321790022168,0.52081721990054,2.44304683505755,3.64038885780084,0.274695929215677,NA,NA,NA,NA,NA,NA,0.93919588913891
"498","(Intercept)",8139.51319104557,1701158.25692852,0.247115588589742,8139.51319104557,0.247083181242147,1701158.25692852,0.247115588589742,8139.51319104557,0.247083181242147,TRUE,0.74641148325,0.789336928991526,0.776881273217404,0.341189954018862,0.086876429704965,0.120400067094959,0.202555410559761,0.120400067094959,0.181147500744002,0,1147.91799088635,0.00150095407,717088.418760455,1e-04,"4_193_1",4,193,1,1345,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"499","trend",0.376409660307547,2621533.85334578,0.380812236920939,12543.224178688,0.380762296265229,2621533.85334578,0.380812236920939,12543.224178688,0.380762296265229,TRUE,0.74641148325,0.789336928991526,0.776881273217404,0.341189954018862,0.086876429704965,0.120400067094959,0.202555410559761,0.120400067094959,0.181147500744002,0,1147.91799088635,0.00150095407,717088.418760455,1e-04,"4_193_1",4,193,1,1345,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
