"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","x.1._shapes","x.2._shapes","x.3._shapes","x.1._scales","x.2._scales","x.3._scales","x.1._alphas","x.2._alphas","x.3._alphas","x.1._gammas","x.2._gammas","x.3._gammas","cluster","n","top_sol"
"1","1_34_1",0,0.00210489952278602,0.364717448714818,0.638362412465587,0.165825510142489,0.364717448714818,0.220356042564579,0.382828573552897,0.815428759204614,0.347302188246166,0.366157051398265,0.451785573562266,0.386492814255259,0.808143992961945,0.408326727727091,0.499028152092527,0.277787906728869,0.468900445463471,6,18,FALSE
"2","1_83_5",0,0.00620160670656745,0.352055514962538,0.618180352743067,0.161598038315965,0.352055514962538,0.00318585865836368,0.351053993181473,0.834778417458771,0.949286671422975,0.385268293547107,0.425720825863325,0.634580515990223,1,0.352810333645637,0.460951494643926,0.231741020481266,0.571876227937881,6,18,FALSE
"3","1_262_2",0,0.0193941126163498,0.122563012827509,0.180691693729303,0.0847371655400122,0.122563012827509,0.115072855969304,0.074009432852597,0.887976852271987,0.662561069015437,0.737674152517041,0.464913959617888,0.831904475692105,0.25021064239309,0.0233743581860848,0.432036032274705,1,0.940084765914936,3,3,TRUE
"4","2_44_1",0,0.00554945193459131,0.169181450781589,0.315422466969475,0.10268202213849,0.169181450781589,0.531504250456215,0.8811575587285,0.851885067819405,0.0112388803675228,0,0.338432457453188,0.114824919071346,0.596081588160718,0.693190584963885,1,0.713155900767039,0.925251572744217,5,2,FALSE
"5","2_194_5",0,0.0280544026864923,0.122182884618157,0.204602122041827,0.084463553746182,0.122182884618157,0.420001561537687,0.290526877294794,0.943886256611862,0.274632750888842,0.50473231948903,0.354914718443103,0.372801634573611,0.262642349885482,0.46193499796251,0.454832690433132,0.516215951444397,0.997738910360907,7,10,FALSE
"6","2_195_6",0,0.00397966304929212,0.12419060185173,0.15869258667529,0.0863584965363799,0.12419060185173,0.511432714001591,0.368733117839433,0.791209129311358,0.273257526467411,0.673628009262431,0.348395333597882,0.852389939423844,0.490733310312109,0.729464447586872,0.494691768659446,0.688487001572256,0.761246324911338,7,10,TRUE
"7","2_210_1",0,0.00709284315981036,0.124510973546059,0.212730202055303,0.0859262298208814,0.124510973546059,0.177040241362258,0.0541415103115638,0.94800872095415,0.36765923366846,0.447637584258425,0.347548540289812,0.539316951684275,0.39617570918949,0.34906157559223,0.555238948587823,0.784214526173712,0.94333199640036,3,3,FALSE
"8","2_221_4",0,0.011044148935964,0.123561749824976,0.196620593162264,0.0859567078511921,0.123561749824976,0.372615819122321,0.317202867852923,0.793965343662811,0.235258169636393,0.750033896665502,0.409564605721205,0.466157980331304,0.241146237929592,0.660848937418799,0.429164010873422,0.621119175616371,0.712114113449396,7,10,FALSE
"9","2_223_3",0,0.00656980573936887,0.12308002183701,0.182865480217921,0.0853559590876827,0.12308002183701,0.33836967277806,0.264725623717991,0.760879749143268,0.328216397488452,0.804492838059354,0.351860760768883,0.557114079337226,0.324461792151991,0.617047129225952,0.481918138325019,0.657953145930389,0.770009092221539,7,10,FALSE
"10","2_224_5",0,0.0162941077171465,0.122253159878713,0.202331531189475,0.0844148861654344,0.122253159878713,0.420001561537687,0.290526877294794,0.943886256611862,0.274632750888842,0.50473231948903,0.354914718443103,0.520251590384503,0.262642349885482,0.46193499796251,0.454832690433132,0.516215951444397,0.997738910360907,7,10,FALSE
"11","2_228_4",0,0.0184255633528448,0.122707441715709,0.178087704432658,0.085207216502512,0.122707441715709,0.341166391301524,0.33148566701686,0.78679261277877,0.320035597500097,0.792324142188657,0.352939999390472,0.566506077991974,0.3518343412089,0.68343313993984,0.44469840618929,0.604829709389666,0.784023908261495,7,10,FALSE
"12","2_228_7",0,0.0123574786841887,0.122928775740162,0.209279083570211,0.0845227860084692,0.122928775740162,0.420001561537687,0.26988587440839,0.797481050677632,0.274632750888842,0.744540734345289,0.352471552279933,0.372801634573611,0.262642349885482,0.586024702973263,0.454832690433132,0.516215951444397,0.81555505593403,7,10,FALSE
"13","2_261_5",0,0.0382455327121176,0.121954550154432,0.188421810742361,0.0858499334974163,0.121954550154432,0.510705773263704,0.632079477613742,0.831484972672368,0.0552727347760904,0.553320932476008,0.422006002770397,0.618504603150606,0.163069472125237,1,0.470772364062948,0.674026807594511,0.761708810483038,7,10,FALSE
"14","2_278_4",0,0.0122162956697414,0.122481445150494,0.202944518053489,0.0848628675986141,0.122481445150494,0.533219486991505,0.469055789248008,0.916602667652053,0.10441220759134,0.472949391320171,0.382914295000028,0.671474381243806,0.244164405945559,0.903287481887437,0.535147021783475,0.639158399980694,0.805640090477462,7,10,FALSE
"15","2_281_6",0,0.00821552755947732,0.122320758922525,0.193276009370604,0.0848785685004592,0.122320758922525,0.960663287169358,0.545309887461733,0.83006327677081,0.0539813702368713,0.602388715962087,0.397523475513445,0.119605451385296,0.352320241385145,0.840302416507651,0.854744327318628,0.6017757039096,0.726365896060194,5,2,TRUE
"16","3_88_2",0,0.00508876627154172,0.132217449666535,0.242610220843218,0.0898658178104749,0.132217449666535,0.813708829929317,0.525381082745724,0.480122466865662,0.654321663409374,0.351041154624031,0.258816220306783,0.229528076480072,0.315692872893547,0.595249548834677,0.0925247867410378,0.63974237620811,0.89613102507932,2,18,FALSE
"17","3_125_7",0,0.0107828345421029,0.122687060923676,0.201888589353386,0.0842969293558463,0.122687060923676,0.744745184277229,0.597264627086883,0.538630401382623,0.640156390081767,0.464491743945282,0.322071562905124,0.267662737338797,0.251876069536004,0.600262651440966,0.137583938969948,0.675198167378134,0.77824949424929,2,18,FALSE
"18","3_136_2",0,0.023586437924044,0.122413311370868,0.158866792266228,0.084528491589869,0.122413311370868,0.599817762174561,0.822480189275246,0.665465844330321,0.428249462103764,0.802319356977284,0.657370174940034,0.378105934185909,0.119075504364112,0.731711352876231,0.465439749224782,0.736478178102526,0.285430250627099,4,31,FALSE
"19","3_140_4",0,0.0205689413773585,0.122385948993615,0.162337989485204,0.084530875487451,0.122385948993615,0.599817762174561,0.793234896570142,0.665465844330321,0.428249462103764,0.761996330551103,0.657370174940034,0.378105934185909,0.141279781520784,0.724545423524321,0.465439749224782,0.721156683931483,0.285430250627099,4,31,FALSE
"20","3_143_6",0,0.0239376919550216,0.12231713689935,0.171461339993889,0.0844409368015305,0.12231713689935,0.515694636911473,0.97164870613923,0.751613379243667,0.282210572726687,0.993313680638273,0.700255023745671,0.41111006188536,0.022049510677927,0.754796709570417,0.697819711712649,0.676724639489154,0.246163823299703,4,31,FALSE
"21","3_144_6",0,0.0272709623218164,0.122288954037017,0.165410249557556,0.0846187162297364,0.122288954037017,0.599817762174561,0.793234896570142,0.734383872220354,0.428249462103764,0.761996330551103,0.657370174940034,0.378105934185909,0.141279781520784,0.724545423524321,0.465439749224782,0.721156683931483,0.285430250627099,4,31,FALSE
"22","3_153_3",0,0.025683711682359,0.122308309218268,0.157659163878087,0.0848106414739505,0.122308309218268,0.483875824536706,0.950011112181711,0.734383872220354,0.258723919778623,1,0.657370174940034,0.466460491544649,0.0528027512396259,0.823971641243848,0.72772439745002,0.757923497174162,0.285430250627099,4,31,FALSE
"23","3_170_6",0,0.00889371447860627,0.123907794858423,0.130038101668559,0.0848257365469955,0.123907794858423,0.600966324913867,0.937930880785807,0.669308593319376,0.450375547474685,0.889753881829931,0.890951150076643,0.411905278833388,0.142389995358966,0.707913400341481,0.558936891767099,0.7582803705495,0.0651555532573659,4,31,FALSE
"24","3_171_3",0,0.00931853403381846,0.12224944261561,0.16505742102624,0.0846830006813288,0.12224944261561,0.640842134999217,0.926180852666566,0.695945961765165,0.502081267021537,0.871509365645075,0.928990643979311,0.370445851171233,0.0657677433616905,0.746021869803781,0.53014346368121,0.728068073388752,0.0447454990158454,4,31,FALSE
"25","3_187_4",0,0.00835435589798019,0.124450804706039,0.237346244002631,0.0844753588093726,0.124450804706039,0.679844010640395,0.595474763708297,0.519239583554384,0.504233412128467,0.420940184669783,0.226720230261205,0.474606648926423,0.159339670762744,0.598547301912676,0.354529218423002,0.636069224077922,0.840224420747464,2,18,FALSE
"26","3_193_5",0,0.0256653986724275,0.122107990480304,0.167775480263923,0.0848725261204668,0.122107990480304,0.633730823721477,0.935512962376407,0.682146265003924,0.496462440038855,0.898445476421342,0.964356264139173,0.387090719172672,0.0433053240637164,0.737658148880637,0.538583804000989,0.743033507391261,0.0320033077201818,4,31,FALSE
"27","3_194_5",0,0.0215371223890938,0.122123903903766,0.17456607405412,0.0847736310591943,0.122123903903766,0.679562468090089,0.919547269966713,0.561942922414303,0.484423147092868,0.933730319784392,0.887720742996629,0.322132115531211,0.0116360884458159,0.710350925637454,0.553208705231806,0.779307135782803,0.0751317306197893,4,31,FALSE
"28","3_203_2",0,0.0221554445037428,0.122124018040907,0.174017557990405,0.0847731224263784,0.122124018040907,0.679562468090089,0.931876818344278,0.561942922414303,0.484423147092868,0.933730319784392,0.887720742996629,0.322132115531211,0.0116360884458159,0.710350925637454,0.553208705231806,0.779307135782803,0.0751317306197893,4,31,FALSE
"29","3_204_7",0,0.0260370303325541,0.122052361951031,0.163758636771726,0.08576681052116,0.122052361951031,0.647785981575382,0.94557220139254,0.75921662879453,0.48333066441387,0.946507967566859,0.938955463430843,0.465858363486882,0.0161753965047925,0.717092536812241,0.558413809338584,0.783971594336075,0.0102519364816067,4,31,FALSE
