"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"716","trend",0.386938792489845,2690098.41666497,0.393623846197537,12871.284290263,0.393429291369076,2690098.41666497,0.393623846197537,12871.284290263,0.393429291369076,TRUE,0.74641148325,0.768844715346851,0.728070557342365,0.158091244158517,0.0834343641575567,0.123937507523897,0.252445702876014,0.123937507523897,0.00989416405556919,0,1760.22061479184,0.002353970167,717363.847276706,1e-04,"5_673_3",5,673,3,4707,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"717","season",0.745152598595609,-1241.72974746111,-0.000181693887519361,-5.94129065770865,-0.000181604082433973,-1241.72974746111,-0.000181693887519361,-5.94129065770865,-0.000181604082433973,FALSE,0.74641148325,0.768844715346851,0.728070557342365,0.158091244158517,0.0834343641575567,0.123937507523897,0.252445702876014,0.123937507523897,0.00989416405556919,0,1760.22061479184,0.002353970167,717363.847276706,1e-04,"5_673_3",5,673,3,4707,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"718","ct.1.",12.2405190483153,1318432.72282068,0.192917313394338,6308.29053981188,0.192821960952718,1318432.72282068,0.192917313394338,6308.29053981188,0.192821960952718,TRUE,0.74641148325,0.768844715346851,0.728070557342365,0.158091244158517,0.0834343641575567,0.123937507523897,0.252445702876014,0.123937507523897,0.00989416405556919,0,1760.22061479184,0.002353970167,717363.847276706,1e-04,"5_673_3",5,673,3,4707,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"719","x.1.",2651.89268758981,430753.077124871,0.063029174668457,2070.92825540804,0.0633008966026599,430753.077124871,0.063029174668457,2070.92825540804,0.0633008966026599,TRUE,0.74641148325,0.768844715346851,0.728070557342365,0.158091244158517,0.0834343641575567,0.123937507523897,0.252445702876014,0.123937507523897,0.00989416405556919,0,1760.22061479184,0.002353970167,717363.847276706,1e-04,"5_673_3",5,673,3,4707,1,179077.69020739,856.831053623878,65589.5244727883,65589.5244727883,2649.35346411908,0.389763450996346,0.395009727595215,3.09203716755352,2.40539777247526,0.415731656295232,5,FALSE,2.51409904722219,0.0274776181757096,2.18801827180647,2.83996107902554,1
"720","x.2.",5885.14306517027,272198.526738344,0.0398289632677754,1308.64676316512,0.0400006679266631,272198.526738344,0.0398289632677754,1308.64676316512,0.0400006679266631,TRUE,0.74641148325,0.768844715346851,0.728070557342365,0.158091244158517,0.0834343641575567,0.123937507523897,0.252445702876014,0.123937507523897,0.00989416405556919,0,1760.22061479184,0.002353970167,717363.847276706,1e-04,"5_673_3",5,673,3,4707,1,113445.538835127,542.801621220704,33936.6811162571,33936.6811162571,457.880730649089,0.246914758981486,0.249611834734642,0.843550779416177,2.39937620759099,0.416774992115144,5,FALSE,2.53253092386144,0.0236530497126527,2.25178506520561,2.81298493086903,1
"721","x.3.",6943.5717128782,387535.660203063,0.05670546332537,1854.2376086271,0.0566774357508299,387535.660203063,0.05670546332537,1854.2376086271,0.0566774357508299,TRUE,0.74641148325,0.768844715346851,0.728070557342365,0.158091244158517,0.0834343641575567,0.123937507523897,0.252445702876014,0.123937507523897,0.00989416405556919,0,1760.22061479184,0.002353970167,717363.847276706,1e-04,"5_673_3",5,673,3,4707,1,166929.009872181,798.703396517614,28807.8483375542,28064.4572966084,1051.55601670445,0.363321790022168,0.355378437670143,1.31657887181811,2.32155968875513,0.430744901732947,5,FALSE,2.50006928874829,0.0277247069415485,2.17094736596539,2.82875268072071,0.889136777824767
"722","(Intercept)",9243.40077406244,1931870.76177905,0.28219844587632,9243.40077406244,0.282047081726504,1931870.76177905,0.28219844587632,9243.40077406244,0.282047081726504,TRUE,0.74641148325,0.770683837143283,0.727282873887859,0.246593460350092,0.083101790341367,0.12411687929422,0.23880870978387,0.12411687929422,0.00219191340182799,0,1856.99475633929,0.00248888611,717363.847276706,1e-04,"5_675_4",5,675,4,4722,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"723","trend",0.346538720279154,2409226.68088526,0.351928316614454,11527.4003870108,0.351739551115497,2409226.68088526,0.351928316614454,11527.4003870108,0.351739551115497,TRUE,0.74641148325,0.770683837143283,0.727282873887859,0.246593460350092,0.083101790341367,0.12411687929422,0.23880870978387,0.12411687929422,0.00219191340182799,0,1856.99475633929,0.00248888611,717363.847276706,1e-04,"5_675_4",5,675,4,4722,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"724","season",0.738317886302688,-1230.34031449738,-0.000179722231693391,-5.88679576314534,-0.000179625833207854,-1230.34031449738,-0.000179722231693391,-5.88679576314534,-0.000179625833207854,FALSE,0.74641148325,0.770683837143283,0.727282873887859,0.246593460350092,0.083101790341367,0.12411687929422,0.23880870978387,0.12411687929422,0.00219191340182799,0,1856.99475633929,0.00248888611,717363.847276706,1e-04,"5_675_4",5,675,4,4722,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"725","ct.1.",12.1151410502817,1304928.19293296,0.190617672419639,6243.67556427255,0.190515429893688,1304928.19293296,0.190617672419639,6243.67556427255,0.190515429893688,TRUE,0.74641148325,0.770683837143283,0.727282873887859,0.246593460350092,0.083101790341367,0.12411687929422,0.23880870978387,0.12411687929422,0.00219191340182799,0,1856.99475633929,0.00248888611,717363.847276706,1e-04,"5_675_4",5,675,4,4722,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
