"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","x.1._shapes","x.2._shapes","x.3._shapes","x.1._scales","x.2._scales","x.3._scales","x.1._alphas","x.2._alphas","x.3._alphas","x.1._gammas","x.2._gammas","x.3._gammas","cluster","n","top_sol"
"36","2_406_7",0,0.00245091333415136,0.122125547793547,0.18759937497836,0.0865709457316228,0.122125547793547,0.808125463684404,0.282845832452838,0.0479881799193867,0.513215596510311,0.617344057428987,0.266072327166118,1,0.424043431266334,0.666835075814408,0.322258124034507,0.696059161781362,0.296848488414745,3,54,FALSE
"37","2_407_4",0,0.0150053653998182,0.121731228945234,0.178740141771243,0.0859054705472069,0.121731228945234,0.813200600427867,0.313763144665002,0.0953797678938608,0.512505199605443,0.648197957449276,0.261867902697527,0.871393795844627,0.423479859715905,0.754880344243265,0.337840581689989,0.740189164428362,0.292099649585268,6,26,FALSE
"38","2_408_5",0,0.0424787053318683,0.121712189371812,0.177947129876187,0.0859270150300327,0.121712189371812,0.83311549590638,0.296138181946669,0.0903995929120061,0.520008282939489,0.679799954206574,0.320416026074248,0.904892446729343,0.413266402232386,0.691493682399506,0.334948939198178,0.717057098008249,0.289236911212429,6,26,FALSE
"39","2_408_6",0,0.0156185253642046,0.121734483280853,0.175422813967536,0.086157481278482,0.121734483280853,0.822784581434207,0.297341968160102,0.0833442458259412,0.514152726265794,0.666745725338784,0.261564702053035,0.907706581321552,0.425625597753331,0.707651143975151,0.339346697661152,0.725095176273664,0.291833092109856,6,26,FALSE
"40","2_409_3",0,0.00301521274596071,0.121836776619588,0.168023993125759,0.0869538290503196,0.121836776619588,0.837501353049078,0.301067776827737,0.0192085750204807,0.525533753798648,0.621658093256945,0.266006558109708,0.987644088970391,0.39623393393223,0.715505830860154,0.331824278053003,0.818133661173345,0.291245175766928,3,54,FALSE
"41","2_409_4",0,0.0140061397246682,0.121726944308923,0.179500924874571,0.0858781224039919,0.121726944308923,0.828254210454231,0.327659027368745,0.110431348648956,0.478493818438238,0.664443054914267,0.251026611858181,0.894024387033228,0.393229517411474,0.784488042582722,0.372611724223529,0.720104179946418,0.293370483394315,6,26,FALSE
"42","2_409_6",0,0.00547003310417815,0.121823206672375,0.166711564461474,0.0862210585782386,0.121823206672375,0.841087451463241,0.27763730646661,0.0724982350551865,0.557264955603156,0.674201186354374,0.260598672841682,0.935756236192292,0.423700011828082,0.656937957258555,0.280343764554246,0.758057411702221,0.292694945495253,3,54,FALSE
"43","2_410_1",0,0.0288034711268317,0.121719905193334,0.177560530915374,0.085919644140021,0.121719905193334,0.843930398769501,0.333580990895853,0.10816480473119,0.495114082158195,0.625448306399931,0.245402627419483,0.886887541076115,0.404962351120544,0.790688056482256,0.369313823997578,0.77965336118532,0.29778161764926,6,26,FALSE
"44","2_410_3",0,0.020215123171374,0.121717561605499,0.178345382337038,0.0857858398856101,0.121717561605499,0.827422356972638,0.317373961268865,0.112247741725635,0.500096434679343,0.666275292513123,0.263721852666525,0.892124249003061,0.397459968449839,0.747254255274226,0.341834509920466,0.719863978825822,0.293912068633823,6,26,FALSE
"45","2_410_4",0,0.0230195428834295,0.121735672648691,0.175725820117,0.0859956616004319,0.121735672648691,0.827946242056851,0.283758017560056,0.0991716382894087,0.478145173324744,0.662214149046564,0.252919860135784,0.895244786345865,0.399192918525811,0.663549269446453,0.378260684343274,0.757661026723134,0.293025592755664,6,26,FALSE
"46","2_411_1",0,0.0440853283295288,0.121702140198343,0.178236134524703,0.0857182124996751,0.121702140198343,0.827602163104604,0.303500311522556,0.110379373851595,0.530612111526408,0.671077336302342,0.305786273412066,0.938704594092122,0.415197520559129,0.725924153059795,0.319513302681833,0.718563291440707,0.290417305200898,5,22,FALSE
"47","2_411_2",0,0.00335540685339426,0.121796010721502,0.16902791875886,0.0862815446405489,0.121796010721502,0.840130712436606,0.282845832452838,0.0479881799193867,0.513215596510311,0.617344057428987,0.266072327166118,0.939781799265696,0.406160620691,0.666835075814408,0.322258124034507,0.827115054724732,0.296848488414745,3,54,FALSE
"48","2_412_3",0,0.00215924444636017,0.121876851790876,0.166774696542806,0.0859272712330627,0.121876851790876,0.838305810741439,0.260982955228896,0.0761059146108305,0.588864232500196,0.666804508504777,0.255734756682249,0.895995271439729,0.453368861545533,0.586295593098363,0.2325238339334,0.762026556066025,0.302627484217639,3,54,FALSE
"49","2_412_6",0,0.0379827622887033,0.121724057799063,0.176733368167387,0.0856511756380572,0.121724057799063,0.832318785494963,0.296427023539741,0.134027131092474,0.51335841653163,0.619017671997179,0.270970607578893,0.871043931267748,0.400682921414964,0.664498715071765,0.333137609606683,0.813196613358836,0.29128363208191,3,54,FALSE
"50","2_412_7",0,0.0194286690671744,0.121732681102941,0.174943638907705,0.0857648666751771,0.121732681102941,0.83311549590638,0.296138181946669,0.0903995929120061,0.57240537587167,0.679799954206574,0.320416026074248,0.918123625863241,0.413266402232386,0.691493682399506,0.257753531975617,0.717057098008249,0.289236911212429,3,54,FALSE
"51","2_413_1",0,0.0602096175371383,0.121715310984544,0.179544510736971,0.0857660305407702,0.121715310984544,0.822784581434207,0.313695778717395,0.112111320240327,0.514152726265794,0.666745725338784,0.31037148179356,0.886941195786975,0.425625597753331,0.726407663857945,0.36263401889491,0.725095176273664,0.291419328535502,6,26,FALSE
"52","2_413_6",0,0.0117521742626894,0.121746727690003,0.177662487902004,0.0857122764417775,0.121746727690003,0.82976527504848,0.315581176355272,0.110431348648956,0.500300330983182,0.664443054914267,0.251026611858181,0.901584651882615,0.393229517411474,0.74214218792662,0.316247213013754,0.720104179946418,0.293370483394315,6,26,FALSE
"53","2_413_7",0,0.00384611965000876,0.121794379018995,0.168994433781047,0.0861979730381942,0.121794379018995,0.830146181584301,0.277879123781152,0.0710827156564514,0.54650029331746,0.673140972219326,0.259001081608145,0.928698121957045,0.423970043762959,0.658053335060958,0.290163679289228,0.756838968322358,0.296729235175506,3,54,FALSE
"54","2_414_1",0,0.00175319188753412,0.121837363972837,0.166448364879011,0.0861683306172301,0.121837363972837,0.826988086457468,0.27763730646661,0.0724982350551865,0.55744278671851,0.674201186354374,0.260598672841682,0.935756236192292,0.423700011828082,0.656937957258555,0.277385419349299,0.758057411702221,0.292694945495253,3,54,FALSE
"55","2_414_2",0,0.0341072848117148,0.121725724959818,0.177708506317115,0.0862097633774845,0.121725724959818,0.826631890791218,0.291689765415896,0.0641434419872969,0.544902409882186,0.622560572892552,0.336274921031404,0.920795635296612,0.432950263377144,0.725995854163294,0.312579319197158,0.778104545057874,0.287068243305999,3,54,FALSE
"56","2_414_5",0,0.0226081423301513,0.121716652881704,0.179104563422882,0.0858095144713553,0.121716652881704,0.827422356972638,0.317373961268865,0.112247741725635,0.482651224741403,0.666275292513123,0.263721852666525,0.886076037072949,0.397459968449839,0.781130938999107,0.366649788069364,0.719863978825822,0.293912068633823,6,26,FALSE
"57","2_414_6",0,0.00666887113996852,0.121749984136361,0.181817714070219,0.0859169115913852,0.121749984136361,0.829821014421699,0.323862422943444,0.0985394519832275,0.563976643213906,0.648837943916107,0.253565211466393,0.900938282679489,0.39878672130365,0.765575956341525,0.276780134077765,0.711887051290244,0.292557681365529,5,22,FALSE
"58","2_415_1",0,0.0273096442543714,0.121727690280873,0.174580589423078,0.0858839363626363,0.121727690280873,0.826131317803529,0.383798929793834,0.102494681666792,0.529932871079379,0.699993206927335,0.279732539115997,0.902711009905478,0.287924825050558,0.701279542081436,0.310174253693791,0.72107367248601,0.293814358973441,6,26,FALSE
"59","2_415_4",0,0.00404317969577376,0.121804897575729,0.168501075961738,0.086397294453314,0.121804897575729,0.840130712436606,0.282845832452838,0.0469353368117147,0.513215596510311,0.617344057428987,0.266072327166118,0.963296949072043,0.406160620691,0.666835075814408,0.322258124034507,0.827115054724732,0.296848488414745,3,54,FALSE
"60","2_415_6",0,0.00422041661578207,0.121830021317832,0.168593501991084,0.086380700133656,0.121830021317832,0.810184734214185,0.279641900373613,0.0593986493504745,0.585050378570933,0.659815662594358,0.270910881593487,0.936744106878251,0.419790796379366,0.6409006997447,0.257478011793385,0.764413638194673,0.289577119105219,3,54,FALSE
"61","2_415_7",0,0.00988893450144482,0.12174884641345,0.172440132775008,0.0861430782604889,0.12174884641345,0.828670326060893,0.284796883146799,0.0764871281306366,0.533873377317455,0.646856370353831,0.298984599602947,0.899186064060497,0.406065480680562,0.696881128938896,0.301709222736368,0.782207074760986,0.285401039014646,3,54,FALSE
"62","2_416_1",0,0.0210930616696499,0.121736252447733,0.180024777502399,0.0859811225910953,0.121736252447733,0.820743406900648,0.313763144665002,0.0953797678938608,0.523796707966417,0.648197957449276,0.261867902697527,0.871393795844627,0.406003386908328,0.754880344243265,0.337840581689989,0.740189164428362,0.292099649585268,6,26,FALSE
"63","2_417_2",0,0.0447660946014291,0.121714166347363,0.17850244492622,0.0859430039228044,0.121714166347363,0.832572564825918,0.296138181946669,0.0903995929120061,0.50278587819417,0.679799954206574,0.320416026074248,0.918123625863241,0.4047551118733,0.691493682399506,0.354979402892263,0.717057098008249,0.289236911212429,6,26,FALSE
"64","2_417_3",0,0.00596906502445286,0.121801690997642,0.16964670476169,0.0861126242034313,0.121801690997642,0.825201846817822,0.281261862043092,0.0825233177996736,0.562939626007821,0.680439265144192,0.250763158042988,0.907706581321552,0.4226474341448,0.637307791040907,0.269140276625646,0.741015835427489,0.291867735434363,3,54,FALSE
"65","2_417_7",0,0.00145405225675441,0.121838382696105,0.168020179840372,0.0869369400447359,0.121838382696105,0.82943815621943,0.301067776827737,0.0192085750204807,0.525533753798648,0.621658093256945,0.266006558109708,0.987644088970391,0.397214761442338,0.715505830860154,0.331824278053003,0.818133661173345,0.291245175766928,3,54,FALSE
"66","2_418_1",0,0.00343521788495206,0.12178343112865,0.17038456186199,0.0863447202301805,0.12178343112865,0.82976527504848,0.290122649278829,0.0608770850189719,0.551241380833105,0.662659930220104,0.25859960529622,0.94929883975371,0.417083121868822,0.679267853038436,0.284673549864963,0.750149657367791,0.291990921217649,3,54,FALSE
"67","2_418_2",0,0.00612443680617673,0.121712893514243,0.178138999400482,0.0858707646228563,0.121712893514243,0.830146181584301,0.332348924958173,0.101929435718495,0.54650029331746,0.651023308610534,0.253266857073257,0.928698121957045,0.423970043762959,0.798353453154624,0.290163679289228,0.711722639487173,0.293574322234439,5,22,FALSE
"68","2_418_4",0,0.0481368965727169,0.121710820897239,0.175483785846015,0.086083808380749,0.121710820897239,0.827807194722304,0.297591243912136,0.103259068161485,0.544902409882186,0.672691678533376,0.277587114910604,0.899422884168377,0.404964224657461,0.730951569921007,0.330490280896712,0.747240590165693,0.293011215084372,6,26,FALSE
"69","2_418_7",0,0.0180973727195959,0.121738484815155,0.175211878492313,0.0859718141494448,0.121738484815155,0.827422356972638,0.317373961268865,0.107235650388743,0.512634393955018,0.666275292513123,0.215995441987895,0.900778484178127,0.397459968449839,0.781130938999107,0.320007303149271,0.719863978825822,0.293912068633823,6,26,FALSE
"70","2_419_3",0,0.0108276405052322,0.12174330415456,0.174214663842759,0.0860930906011776,0.12174330415456,0.826131317803529,0.332734794295205,0.102494681666792,0.529932871079379,0.699993206927335,0.210621455579753,0.902711009905478,0.287924825050558,0.756583140577544,0.310174253693791,0.72107367248601,0.295549625151082,6,26,TRUE
