"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"22","(Intercept)",-5159.74245169852,-1078386.17240499,-0.156689227380185,0,0,-1078386.17240499,-0.156689227380185,0,0,FALSE,0.74641148325,0.789391903525535,0.73933959857389,0.629058820085626,0.0796398766484558,0.121342285729393,0.167566806906516,0.121342285729393,0.499588615582117,0,1207.01121753523,0.001582723155,717363.847276706,1e-04,"1_225_2",1,225,2,1570,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"23","trend",0.892909295845705,6207736.02854255,0.901982413149097,29702.0862609692,0.77979667467987,6207736.02854255,0.901982413149097,29702.0862609692,0.77979667467987,TRUE,0.74641148325,0.789391903525535,0.73933959857389,0.629058820085626,0.0796398766484558,0.121342285729393,0.167566806906516,0.121342285729393,0.499588615582117,0,1207.01121753523,0.001582723155,717363.847276706,1e-04,"1_225_2",1,225,2,1570,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"24","season",0.757652277850611,-1262.55933806297,-0.000183449539937562,-6.0409537706362,-0.000158598814266699,-1262.55933806297,-0.000183449539937562,-6.0409537706362,-0.000158598814266699,FALSE,0.74641148325,0.789391903525535,0.73933959857389,0.629058820085626,0.0796398766484558,0.121342285729393,0.167566806906516,0.121342285729393,0.499588615582117,0,1207.01121753523,0.001582723155,717363.847276706,1e-04,"1_225_2",1,225,2,1570,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"25","ct.1.",13.2140831868061,1423295.82649173,0.206804509454224,6810.02787795089,0.178790036734949,1423295.82649173,0.206804509454224,6810.02787795089,0.178790036734949,TRUE,0.74641148325,0.789391903525535,0.73933959857389,0.629058820085626,0.0796398766484558,0.121342285729393,0.167566806906516,0.121342285729393,0.499588615582117,0,1207.01121753523,0.001582723155,717363.847276706,1e-04,"1_225_2",1,225,2,1570,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"26","x.1.",1714.79762970814,263770.494393628,0.0383257834992949,1262.05978178769,0.0331340368632117,263770.494393628,0.0383257834992949,1262.05978178769,0.0331340368632117,TRUE,0.74641148325,0.789391903525535,0.73933959857389,0.629058820085626,0.0796398766484558,0.121342285729393,0.167566806906516,0.121342285729393,0.499588615582117,0,1207.01121753523,0.001582723155,717363.847276706,1e-04,"1_225_2",1,225,2,1570,1,179077.69020739,856.831053623878,877.704126836395,20.8730732125171,1707.11704200656,0.389763450996346,0.797029890532525,1.99236131182044,1.47293889086996,0.678914791508677,1,FALSE,1.35367434002393,0.0183817455504856,1.18566330476806,1.5223325794823,5.9473318558732e-10
"27","x.2.",413.206036542471,7746.93284241923,0.00112562730560401,37.0666643177954,0.000973145836374279,7746.93284241923,0.00112562730560401,37.0666643177954,0.000973145836374279,TRUE,0.74641148325,0.789391903525535,0.73933959857389,0.629058820085626,0.0796398766484558,0.121342285729393,0.167566806906516,0.121342285729393,0.499588615582117,0,1207.01121753523,0.001582723155,717363.847276706,1e-04,"1_225_2",1,225,2,1570,1,113445.538835127,542.801621220704,1123.44486653205,580.64324531135,21.9535733629823,0.246914758981486,0.0234087480085695,0.0404449296109525,0.0682876816661607,14.6439295580237,1,FALSE,0.0485016522562068,0.00804073165484012,0,0.12202256773568,0.0464233191944962
"28","x.3.",3995.50911451114,59424.3574157093,0.00863434351190349,284.327068974686,0.00746470469986103,59424.3574157093,0.00863434351190349,284.327068974686,0.00746470469986103,TRUE,0.74641148325,0.789391903525535,0.73933959857389,0.629058820085626,0.0796398766484558,0.121342285729393,0.167566806906516,0.121342285729393,0.499588615582117,0,1207.01121753523,0.001582723155,717363.847276706,1e-04,"1_225_2",1,225,2,1570,1,166929.009872181,798.703396517614,2971.60662673535,2172.90323021774,41.3050808834382,0.363321790022168,0.179561361458906,0.0517151686890658,0.355985801756154,2.80910079859024,1,FALSE,0.335290268444648,0.0100091217731863,0.243397400014492,0.426718606297649,0.129820034385208
"29","(Intercept)",-4617.36708431027,-965029.720620846,-0.140230189741936,0,0,-965029.720620846,-0.140230189741936,0,0,FALSE,0.74641148325,0.786520012284736,0.738615508210103,0.630198579644221,0.0801810301750602,0.121510707640206,0.167309174682631,0.121510707640206,0.576328147987382,0,1364.35418061557,0.00180208004,717363.847276706,1e-04,"1_229_4",1,229,4,1600,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"30","trend",0.88484684529561,6151683.79010017,0.893912142481123,29433.8937325367,0.783975157405224,6151683.79010017,0.893912142481123,29433.8937325367,0.783975157405224,TRUE,0.74641148325,0.786520012284736,0.738615508210103,0.630198579644221,0.0801810301750602,0.121510707640206,0.167309174682631,0.121510707640206,0.576328147987382,0,1364.35418061557,0.00180208004,717363.847276706,1e-04,"1_229_4",1,229,4,1600,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"31","season",0.765549450711724,-1275.71926595018,-0.000185377041658931,-6.10391993277597,-0.000162578612044018,-1275.71926595018,-0.000185377041658931,-6.10391993277597,-0.000162578612044018,FALSE,0.74641148325,0.786520012284736,0.738615508210103,0.630198579644221,0.0801810301750602,0.121510707640206,0.167309174682631,0.121510707640206,0.576328147987382,0,1364.35418061557,0.00180208004,717363.847276706,1e-04,"1_229_4",1,229,4,1600,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
