"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","x.1._thetas","x.2._thetas","x.3._thetas","x.1._alphas","x.2._alphas","x.3._alphas","x.1._gammas","x.2._gammas","x.3._gammas","cluster","n","top_sol"
"12","3_336_2",0,0.00722864454150061,0.113770015043538,0.14873952645161,0.0819810524625809,0.113770015043538,0.842000231193053,0.840919517113659,0.0461093283800621,0.779149169961158,0.153510835605435,0.661235787128291,0.861362219450547,0.343078134867064,0.000811273655320845,2,82,FALSE
"13","3_351_2",0,0.0532649938647472,0.112550333053628,0.147503690970391,0.0816018117237451,0.112550333053628,0.785620654620494,0.773139709852579,0.00594356186714211,0.998988249074407,0.207027964728992,0.893953504804422,0.836537396134721,0.350050193750436,0.0404418535038875,2,82,FALSE
"14","3_353_2",0,0.00325890324567573,0.113807337588531,0.145695801900631,0.0818932838561945,0.113807337588531,0.838884465471451,1,0.00691633456877833,0.799784958621858,0.0850696587187256,0.5893929493734,0.836993791283572,0.363430696839112,0,2,82,FALSE
"15","3_361_6",0,0.00481468290259068,0.113808673212849,0.145651296405465,0.0818937230446091,0.113808673212849,0.838884465471451,1,0.00691633456877833,0.799784958621858,0.0850696587187256,0.5893929493734,0.836993791283572,0.279348725507842,0,2,82,FALSE
"16","3_370_3",0,0.00654440780622272,0.113652971528151,0.144782886558146,0.0818206580045068,0.113652971528151,0.838884465471451,1,0.00200316740772388,0.844361280373022,0.0850696587187256,0.5893929493734,0.836993791283572,0.363430696839112,0.0104303641274021,2,82,FALSE
"17","3_372_3",0,0.067699703208736,0.112303372742523,0.147122786103666,0.0817222923189333,0.112303372742523,0.80929984156672,0.612559644472622,0.00578103154481896,0.965036116579562,0.266808865999229,0.974232997634582,0.825483739910565,0.433883122591177,0.0521164198470705,2,82,FALSE
"18","3_375_4",0,0.0477307143788094,0.112561744564246,0.146943329160772,0.0823755420349998,0.112561744564246,0.868449559982978,0.805279180559988,0.0264323107975346,0.995846869389363,0.219202052132654,0.967418677866076,0.821810915774436,0.289542140527752,0.0311089938604086,2,82,FALSE
"19","3_376_7",0,0.0658581978054821,0.112345408120485,0.146620529805447,0.0817847988864469,0.112345408120485,0.81509949324989,0.64976048487799,0.0074826296308509,0.948869280974203,0.249164499669655,0.958177099110361,0.82326115278438,0.432817401661237,0.0485278254709919,2,82,FALSE
"20","3_377_4",0,0.0214453802341758,0.113023760663853,0.143626594147789,0.0829529952799431,0.113023760663853,0.951898241065492,0.88668793594631,0.0611758650197264,0.783459353271216,0.140702365820319,0.843471494714507,0.826710378941787,0.431724321000564,0.0668756780517742,2,82,FALSE
"21","3_378_5",0,0.0320678801758084,0.112671099599343,0.144207536823262,0.0825769222868758,0.112671099599343,0.914467050417317,0.804919880207291,0.00379716692730251,0.855505360866583,0.171476802141475,0.847408756345327,0.819942091946795,0.448180599156894,0.0463867999020547,2,82,FALSE
"22","3_379_2",0,0.0172708425419735,0.113090048566683,0.142124089165553,0.0825601904829346,0.113090048566683,0.945059169882292,0.63516524653921,0.0465168570305417,0.803413945869598,0.26299261731733,0.88786420055953,0.801280332134268,0.352766691365697,0.0339803943459193,2,82,FALSE
"23","3_381_1",0,0.0484913772452788,0.112599400831955,0.146610152697129,0.0821234573936168,0.112599400831955,0.847941379541944,0.77195048045388,0.0228066017387116,0.962971709462502,0.217441307865162,0.871917638277158,0.824135434265404,0.344173303201874,0.0431538274927382,2,82,FALSE
"24","3_381_6",0,0.0199047749268222,0.113070039231983,0.143246832997023,0.0829539666490679,0.113070039231983,0.951898241065492,0.91644860816167,0.0625371434719339,0.770525884786928,0.126586872736151,0.83062677589513,0.824932309263059,0.430871744357207,0.0640048025509114,2,82,FALSE
"25","3_382_4",0,0.021419076557716,0.112985469749793,0.147513078615487,0.082009718283272,0.112985469749793,0.853142159501765,0.739435400964012,0.0162187981048797,0.978038788459079,0.214153702913239,0.742962178696999,0.828003736969323,0.34697046464272,0.0250206828227309,2,82,FALSE
"26","3_382_7",0,0.0498867940060767,0.112556096652998,0.146669745013416,0.081786577189599,0.112556096652998,0.811389933823065,0.804919880207291,0.00551428287950655,0.970291671388227,0.199917732211488,0.847408756345327,0.833218335297136,0.448180599156894,0.0463867999020547,2,82,FALSE
"27","3_383_4",0,0.0208188100104485,0.112770985838643,0.142674902692188,0.0825446832951833,0.112770985838643,0.945059169882292,0.63516524653921,0.00247324594703971,0.946088662730186,0.26299261731733,0.989904459152621,0.799943407017985,0.352766691365697,0.0215988128392237,2,82,FALSE
"28","3_384_1",0,0.0466400288866906,0.112580366002453,0.146973421742506,0.0823696782398679,0.112580366002453,0.868449559982978,0.805279180559988,0.0264323107975346,0.995846869389363,0.219202052132654,0.954208792857322,0.821810915774436,0.289542140527752,0.0311089938604086,2,82,FALSE
"29","3_385_3",0,0.0392034291697654,0.112614094751264,0.146040033764998,0.082595046159742,0.112614094751264,0.901161916415067,0.798326000329232,0.026712848966426,0.962971709462502,0.180669703265704,0.93394273958526,0.819711220250831,0.42737913996589,0.035834940057595,2,82,FALSE
"30","3_385_4",0,0.0601174858906192,0.112364015378309,0.147070745553547,0.0817282674069399,0.112364015378309,0.81509949324989,0.64976048487799,0.0074826296308509,0.97840661461693,0.249164499669655,0.958177099110361,0.836785862627169,0.432817401661237,0.0485278254709919,2,82,FALSE
"31","3_388_3",0,0.0521243306444407,0.112558523368042,0.14720352070424,0.0822039823887005,0.112558523368042,0.847834136707334,0.779855044276218,0.0264323107975346,0.995846869389363,0.224890238105641,1,0.824466164422284,0.211037816169054,0.0263530366632548,2,82,FALSE
"32","3_389_1",0,0.0826776712831216,0.112320281973098,0.143519010324068,0.0821086595142186,0.112320281973098,0.85408083113081,0.582083948059053,0.0211612060971803,0.885628701270038,0.296714969704084,0.979785135922828,0.788906362910781,0.545079506513569,0.0710173129944304,2,82,FALSE
"33","3_389_7",0,0.00619095140656049,0.113144512433058,0.148702838187119,0.083515202006444,0.113144512433058,0.97844091586581,0.837479665946191,0.000258064025911769,0.680499699500689,0.15463734699656,0.861679504737248,0.796282202386842,0.478067639329282,0.0618128855087472,2,82,FALSE
"34","3_392_5",0,0.0432942175082216,0.112618259966275,0.147231699803539,0.0823381725471017,0.112618259966275,0.868449559982978,0.779567603957749,0.0264323107975346,0.995846869389363,0.219202052132654,0.895436654428905,0.821810915774436,0.337948583038836,0.0385752814965718,2,82,FALSE
"35","3_393_3",0,0.0838943933629967,0.112336085722368,0.143476142672358,0.0821157143028833,0.112336085722368,0.85408083113081,0.582083948059053,0.0211612060971803,0.867250781293567,0.296714969704084,0.979785135922828,0.788906362910781,0.545079506513569,0.0710173129944304,2,82,FALSE
"36","3_395_6",0,0.0207610532556541,0.113005146804571,0.144730179204498,0.0825552706058045,0.113005146804571,0.914467050417317,0.793243689572579,0.035024548837749,0.855505360866583,0.171476802141475,0.791158437483756,0.819942091946795,0.384140030953994,0.0347488549233768,2,82,FALSE
"37","3_396_5",0,0.0150399340750909,0.112835340927409,0.140738015765213,0.0827566885617903,0.112835340927409,0.959461881230986,0.792782503155996,0.0141622197887182,0.894783988911452,0.226792718424502,0.971098111586738,0.790005410809267,0.367448014954487,0.0259525301797656,2,82,FALSE
"38","3_396_6",0,0.0289953796849116,0.112796268754567,0.146657238957048,0.0827451951007096,0.112796268754567,0.933309905550554,0.618046092007949,0.00348126625010366,0.806969539389583,0.254359998603696,0.917581849253832,0.803360544494626,0.411954720235793,0.034958191716415,2,82,FALSE
"39","3_396_7",0,0.0128258329942426,0.113292364284394,0.142678806550015,0.0828311106183665,0.113292364284394,0.959682200377763,0.753268700386421,0.0894919290183159,0.773916949754444,0.218322560776644,0.875953106973247,0.809378622715312,0.33595598575998,0.0385752814965718,2,82,FALSE
"40","3_398_5",0,0.0569946024510515,0.112441004693689,0.147345407341273,0.082173429251111,0.112441004693689,0.856903884730897,0.667354278714452,0.0132851949387998,0.964883305744122,0.244333379904988,0.974881021562697,0.826838696890746,0.307560100539214,0.0426733666925285,2,82,FALSE
"41","3_400_1",0,0.0159199357357877,0.112793564016578,0.144466604985672,0.0830446919640424,0.112793564016578,0.971493634678463,0.804919880207291,0.00967047338462868,0.828221406202355,0.171476802141475,0.91215076968923,0.812183132551616,0.448180599156894,0.0481720102957278,2,82,FALSE
"42","3_401_1",0,0.0282960521452065,0.112675257736354,0.147038144172835,0.0825784868204943,0.112675257736354,0.925034779007195,0.618046092007949,0.00348126625010366,0.935978223768083,0.254359998603696,0.917581849253832,0.819450141797064,0.411954720235793,0.034958191716415,2,82,FALSE
"43","3_402_3",0,0.0267405379860684,0.112776828987423,0.143790140812658,0.0826986581006183,0.112776828987423,0.937798818270349,0.757025371556233,0.0258954520659424,0.957481864337192,0.188340499361805,0.975798743686425,0.804803303252222,0.497687786466768,0.0170066999896967,2,82,FALSE
"44","3_402_6",0,0.00614652629084974,0.113162334021757,0.148747385659852,0.0835202036795094,0.113162334021757,0.97844091586581,0.837479665946191,0.00345915472884776,0.680499699500689,0.15463734699656,0.861679504737248,0.796282202386842,0.478067639329282,0.0618128855087472,2,82,FALSE
