"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"159","x.1.",2265.44546920707,144286.285131459,0.0208706846338328,690.365000628989,0.0177136866251051,144286.285131459,0.0208706846338328,690.365000628989,0.0177136866251051,TRUE,0.74641148325,0.809749479304693,0.803151846075246,0.675654478870831,0.0825601904829346,0.113090048566683,0.142124089165553,0.113090048566683,0.0172708425419735,0,938.798816244434,0.001209302325,717088.418760455,1e-04,"3_379_2",3,379,2,2648,4,179077.69020739,856.831053623878,5032.21734386974,4175.38629024586,540.964157127336,0.389763450996346,0.401021287070995,0.631354518302511,0.805718931064837,1.24112759604444,2,FALSE,0.824776411165383,0.0053593939506594,0.728277883975719,0.921402315461295,0.408805992013857
"160","x.2.",1301.92440786549,89460.022180192,0.0129401897661817,428.038383637282,0.0109827957448006,89460.022180192,0.0129401897661817,428.038383637282,0.0109827957448006,TRUE,0.74641148325,0.809749479304693,0.803151846075246,0.675654478870831,0.0825601904829346,0.113090048566683,0.142124089165553,0.113090048566683,0.0172708425419735,0,938.798816244434,0.001209302325,717088.418760455,1e-04,"3_379_2",3,379,2,2648,4,113445.538835127,542.801621220704,808.385660543053,265.584039322349,431.056471104966,0.246914758981486,0.248640216936866,0.794132615402962,0.788572411914815,1.26811436069872,2,FALSE,0.785887981830767,0.0073070990119798,0.654295244329364,0.917604744524585,0.111891457681733
"161","x.3.",3151.16362139701,126050.76527097,0.0182329579518027,603.113709430477,0.0154749548983836,126050.76527097,0.0182329579518027,603.113709430477,0.0154749548983836,TRUE,0.74641148325,0.809749479304693,0.803151846075246,0.675654478870831,0.0825601904829346,0.113090048566683,0.142124089165553,0.113090048566683,0.0172708425419735,0,938.798816244434,0.001209302325,717088.418760455,1e-04,"3_379_2",3,379,2,2648,4,166929.009872181,798.703396517614,827.74466841363,29.0412718960168,58.5065130513282,0.363321790022168,0.350338495992139,0.0732518645925627,0.755115994322903,1.3242998526295,2,FALSE,0.71816422733187,0.00582438314497416,0.613410577556046,0.823290779307013,1.94999762901038e-10
"162","(Intercept)",-5646.10854601493,-1180036.68611712,-0.170871428081749,0,0,-1180036.68611712,-0.170871428081749,0,0,FALSE,0.74641148325,0.81175695852076,0.804856215050904,0.654855777119188,0.0821234573936168,0.112599400831955,0.146610152697129,0.112599400831955,0.0484913772452788,0,1076.52005104088,0.001401377674,717088.418760455,1e-04,"3_381_1",3,381,1,2661,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"163","trend",0.906349038897599,6312337.16604438,0.914037740338908,30202.5701724611,0.78064740364908,6312337.16604438,0.914037740338908,30202.5701724611,0.78064740364908,TRUE,0.74641148325,0.81175695852076,0.804856215050904,0.654855777119188,0.0821234573936168,0.112599400831955,0.146610152697129,0.112599400831955,0.0484913772452788,0,1076.52005104088,0.001401377674,717088.418760455,1e-04,"3_381_1",3,381,1,2661,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"164","season",0.716204774800284,-1213.27914887642,-0.000175684996296587,-5.80516339175319,-0.000150046360414152,-1213.27914887642,-0.000175684996296587,-5.80516339175319,-0.000150046360414152,FALSE,0.74641148325,0.81175695852076,0.804856215050904,0.654855777119188,0.0821234573936168,0.112599400831955,0.146610152697129,0.112599400831955,0.0484913772452788,0,1076.52005104088,0.001401377674,717088.418760455,1e-04,"3_381_1",3,381,1,2661,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"165","ct.1.",13.1475229218052,1416126.58545952,0.205057668840969,6775.72528927998,0.175132524308768,1416126.58545952,0.205057668840969,6775.72528927998,0.175132524308768,TRUE,0.74641148325,0.81175695852076,0.804856215050904,0.654855777119188,0.0821234573936168,0.112599400831955,0.146610152697129,0.112599400831955,0.0484913772452788,0,1076.52005104088,0.001401377674,717088.418760455,1e-04,"3_381_1",3,381,1,2661,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"166","x.1.",3323.4889276211,152716.664790766,0.0221136468990169,730.701745410364,0.0188864860553015,152716.664790766,0.0221136468990169,730.701745410364,0.0188864860553015,TRUE,0.74641148325,0.81175695852076,0.804856215050904,0.654855777119188,0.0821234573936168,0.112599400831955,0.146610152697129,0.112599400831955,0.0484913772452788,0,1076.52005104088,0.001401377674,717088.418760455,1e-04,"3_381_1",3,381,1,2661,4,179077.69020739,856.831053623878,4079.53013682302,3222.69908319914,437.896658414516,0.389763450996346,0.425657779047286,0.511065345452266,0.852795591756317,1.17261394133208,2,FALSE,0.824776411165383,0.0053593939506594,0.728277883975719,0.921402315461295,0.262014016024151
"167","x.2.",1156.79173269293,87340.3594091351,0.0126470406530488,417.896456503039,0.0108013914676939,87340.3594091351,0.0126470406530488,417.896456503039,0.0108013914676939,TRUE,0.74641148325,0.81175695852076,0.804856215050904,0.654855777119188,0.0821234573936168,0.112599400831955,0.146610152697129,0.112599400831955,0.0484913772452788,0,1076.52005104088,0.001401377674,717088.418760455,1e-04,"3_381_1",3,381,1,2661,4,113445.538835127,542.801621220704,897.623117791996,354.821496571292,429.715621798724,0.246914758981486,0.243438418840667,0.791662377191022,0.769888003582659,1.29889022214467,2,FALSE,0.785887981830767,0.0073070990119798,0.654295244329364,0.917604744524585,0.23525698728364
"168","x.3.",3029.18669126945,118721.01841588,0.0171910163461034,568.043150315216,0.0146822408795709,118721.01841588,0.0171910163461034,568.043150315216,0.0146822408795709,TRUE,0.74641148325,0.81175695852076,0.804856215050904,0.654855777119188,0.0821234573936168,0.112599400831955,0.146610152697129,0.112599400831955,0.0484913772452788,0,1076.52005104088,0.001401377674,717088.418760455,1e-04,"3_381_1",3,381,1,2661,4,166929.009872181,798.703396517614,817.01542336003,18.3120268424161,53.2163746523218,0.363321790022168,0.330903802112047,0.0666284566765934,0.711206629134059,1.40606113474725,2,FALSE,0.71816422733187,0.00582438314497416,0.613410577556046,0.823290779307013,7.83947252038163e-12
