"","x.1._alphas","x.1._gammas","x.1._thetas","x.2._alphas","x.2._gammas","x.2._thetas","x.3._alphas","x.3._gammas","x.3._thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"44",8.802657114477,0.684682797599,0.780331315738,3.976408681495,0.2904692956,0.643311790446,5.337570037473,0.047843827861,0.0468553576558,0.74641148325,0.802271803095085,0.809390964001362,0.760705105868818,0.0841670415818428,0.111283418932902,0.122076047043578,0.111283418932902,0.438778050712868,0,933.402020044271,0.001201775588,717088.418760455,1e-04,0,0.0609710216522217,138.873214960098,"2_259_3",2,259,3,1809,TRUE,TRUE,3,0.111670017448263,2,FALSE
"45",8.757599478106,0.73498062775,0.763616387451,3.875923962476,0.466812327064,0.259728792432,6.040171753725,0.396455651192,0.0422812637899,0.74641148325,0.81572279350167,0.803060595851221,0.657629064027364,0.0812537791375824,0.113116257338321,0.146019947146267,0.113116257338321,0.0632496344034638,0,1012.38672732071,0.001311933003,717088.418760455,1e-04,0,0.0575151443481445,139.302731990814,"2_260_2",2,260,2,1815,FALSE,TRUE,3,0.02579898507721,3,FALSE
"46",8.419365228976,0.658169704185,0.741760531694,3.856909827493,0.231429787193,0.316354579187,7.933549147662,0.0808541552916,0.165990105802,0.74641148325,0.807466228443142,0.804121196715332,0.701428809094342,0.0830541271525334,0.112811257023767,0.136360219626906,0.112811257023767,0.239876709766572,0,1060.83730238383,0.001379505452,717088.418760455,1e-04,0,0.062053918838501,140.311666965485,"2_262_1",2,262,1,1828,FALSE,TRUE,5,0.0626722252540847,2,FALSE
"47",8.916872084292,0.652145171543,0.745849696502,0.4046192167275,0.698843904884,0.248546463794,7.500911335557,0.0355465618957,0.132963417092,0.74641148325,0.805782120816791,0.809841414712762,0.754865267520678,0.0834165766861926,0.111151847662745,0.123556661929572,0.111151847662745,0.238882353740388,0,978.615973791636,0.001264834026,717088.418760455,1e-04,0,0.0596661567687988,140.457152843475,"2_262_3",2,262,3,1830,FALSE,TRUE,1,0.0611359386857981,2,FALSE
"48",8.480666553828,0.637953313334,0.730150419661,6.503114101569,0.01481723156504,0.32699460991,6.273225457125,0.0507654534314,0.164618319432,0.74641148325,0.804972559727737,0.808249996510969,0.73595562566485,0.0835902491329016,0.111615987954118,0.128233708247633,0.111615987954118,0.570418070920488,0,1127.19748425944,0.00147205585,717088.418760455,1e-04,0,0.0577609539031982,141.245965003967,"2_263_7",2,263,7,1841,TRUE,TRUE,5,0.145331974384607,2,FALSE
"49",7.564854313474,0.827869543448,0.775940261417,1.636857886026,0.708113726851,0.427446020347,6.932211284882,0.354484101943,0.0197798371523,0.74641148325,0.816844537065051,0.800799572988448,0.692323798463265,0.0810060951279609,0.113763737081669,0.138423776797017,0.113763737081669,0.0203276335880781,0,842.653537246604,0.001075211616,717088.418760455,1e-04,0,0.0656371116638184,142.086649894714,"2_265_4",2,265,4,1852,FALSE,TRUE,2,0.0172965872050612,3,FALSE
"50",8.671256580174,0.770502223823,0.738978129055,1.474641165417,0.565306307279,0.606136678859,7.79464691595,0.0666098855789,0.112448606393,0.74641148325,0.809671794642224,0.808984214251313,0.715629897061211,0.0825770445917212,0.111402092164491,0.133077829665565,0.111402092164491,0.359663422103158,0,1061.03705678606,0.001379784043,717088.418760455,1e-04,0,0.0650429725646973,142.641386985779,"2_266_2",2,266,2,1857,FALSE,TRUE,3,0.0922655426569843,2,FALSE
"51",8.993776756107,0.671197356331,0.741760531694,3.856909827493,0.231429787193,0.673702874808,7.747120141018,0.0352449470011,0.117291842658,0.74641148325,0.809383834237242,0.811817034984569,0.788308579908488,0.082639489177305,0.110572943524449,0.114819425622776,0.110572943524449,0.590482653552361,0,739.235521479025,0.0009309778564,717088.418760455,1e-04,0,0.0727250576019287,142.721758842468,"2_266_3",2,266,3,1858,TRUE,TRUE,4,0.150061466165808,2,FALSE
"52",8.886013688138,0.7325954945,0.762857765424,3.119563190651,0.516994253138,0.243692394449,7.315197695577,0.373361933061,0.0274365277202,0.74641148325,0.815849962186491,0.804223420749341,0.655006217752046,0.0812257379063389,0.112781816557164,0.146578197174395,0.112781816557164,0.0579728721936584,0,1017.77807634492,0.001319452143,717088.418760455,1e-04,0,0.0659430027008057,144.179071903229,"2_269_2",2,269,2,1878,FALSE,TRUE,1,0.025233445017455,3,FALSE
"53",8.074214543124,0.834934997929,0.7674322394,2.205760377117,0.629699471401,0.351511011197,7.514454294986,0.359904622557,0.0400836859715,0.74641148325,0.818248435548814,0.800716005577292,0.695025669478557,0.0806950394334492,0.113787597332043,0.137814649580468,0.113787597332043,0.0218142910489163,0,792.525561103016,0.00100529975,717088.418760455,1e-04,0,0.0567238330841064,144.307101964951,"2_269_4",2,269,4,1880,FALSE,TRUE,3,0.0171121893752055,3,FALSE
