"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"337","(Intercept)",-5906.60228063438,-1234479.87665258,-0.179593581398118,0,0,-1234479.87665258,-0.179593581398118,0,0,FALSE,0.74641148325,0.779967571267126,0.73528596723681,0.570785985891565,0.0814022470660532,0.122282166267137,0.180248814153341,0.122282166267137,0.041999842900296,0,1412.50884264839,0.001869214003,717363.847276706,1e-04,"2_409_1",2,409,1,2857,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"338","trend",0.86124885281594,5987624.45193573,0.871086633105733,28648.920822659,0.738463354533749,5987624.45193573,0.871086633105733,28648.920822659,0.738463354533749,TRUE,0.74641148325,0.779967571267126,0.73528596723681,0.570785985891565,0.0814022470660532,0.122282166267137,0.180248814153341,0.122282166267137,0.041999842900296,0,1412.50884264839,0.001869214003,717363.847276706,1e-04,"2_409_1",2,409,1,2857,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"339","season",0.762104405491002,-1269.97840811786,-0.000184757949421281,-6.07645171348259,-0.000156628479787331,-1269.97840811786,-0.000184757949421281,-6.07645171348259,-0.000156628479787331,FALSE,0.74641148325,0.779967571267126,0.73528596723681,0.570785985891565,0.0814022470660532,0.122282166267137,0.180248814153341,0.122282166267137,0.041999842900296,0,1412.50884264839,0.001869214003,717363.847276706,1e-04,"2_409_1",2,409,1,2857,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"340","ct.1.",12.9245270810107,1392107.58655956,0.202525445647328,6660.8018495673,0.171690867804896,1392107.58655956,0.202525445647328,6660.8018495673,0.171690867804896,TRUE,0.74641148325,0.779967571267126,0.73528596723681,0.570785985891565,0.0814022470660532,0.122282166267137,0.180248814153341,0.122282166267137,0.041999842900296,0,1412.50884264839,0.001869214003,717363.847276706,1e-04,"2_409_1",2,409,1,2857,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"341","x.1.",1664.9690169563,264640.077142938,0.0385001490380308,1266.22046479874,0.0326384863779933,264640.077142938,0.0385001490380308,1266.22046479874,0.0326384863779933,TRUE,0.74641148325,0.779967571267126,0.73528596723681,0.570785985891565,0.0814022470660532,0.122282166267137,0.180248814153341,0.122282166267137,0.041999842900296,0,1412.50884264839,0.001869214003,717363.847276706,1e-04,"2_409_1",2,409,1,2857,1,179077.69020739,856.831053623878,945.051001181505,88.219947557627,1640.16142266718,0.389763450996346,0.362640153495557,1.91421799633696,1.47779478748278,0.676683940470085,3,FALSE,1.55906310287914,0.0182005610682415,1.38965106152175,1.73037605291625,0.00072917250839421
"342","x.2.",2186.29742495184,176823.591424214,0.0257245036230665,846.045891981886,0.0218079379446745,176823.591424214,0.0257245036230665,846.045891981886,0.0218079379446745,TRUE,0.74641148325,0.779967571267126,0.73528596723681,0.570785985891565,0.0814022470660532,0.122282166267137,0.180248814153341,0.122282166267137,0.041999842900296,0,1412.50884264839,0.001869214003,717363.847276706,1e-04,"2_409_1",2,409,1,2857,1,113445.538835127,542.801621220704,5075.94669727061,4533.14507604991,845.462558682116,0.246914758981486,0.242303943635409,1.5575903343486,1.5586650056041,0.641574678590042,3,FALSE,1.46421206986695,0.0846634919952864,0.672231969723772,2.25718132778824,0.831006632557258
"343","x.3.",1569.5198602851,288295.776414387,0.0419416079333807,1379.40562877697,0.0355559818184745,288295.776414387,0.0419416079333807,1379.40562877697,0.0355559818184745,TRUE,0.74641148325,0.779967571267126,0.73528596723681,0.570785985891565,0.0814022470660532,0.122282166267137,0.180248814153341,0.122282166267137,0.041999842900296,0,1412.50884264839,0.001869214003,717363.847276706,1e-04,"2_409_1",2,409,1,2857,1,166929.009872181,798.703396517614,1075.82168893145,277.118292413836,1569.26706281203,0.363321790022168,0.395055902869034,1.96476823518481,1.72705616977623,0.579019963276336,3,FALSE,1.66666468983881,0.0227240035151848,1.45412660522257,1.8795330458883,0.254563748862733
"344","(Intercept)",-6000.15255876023,-1254031.88478089,-0.182427254119597,0,0,-1254031.88478089,-0.182427254119597,0,0,FALSE,0.74641148325,0.780757818931949,0.734203817046745,0.569803249645424,0.0812559372731916,0.122531855913413,0.180455046660939,0.122531855913413,0.0400974325774905,0,1450.48768677402,0.001922161531,717363.847276706,1e-04,"2_411_7",2,411,7,2877,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"345","trend",0.860610405506707,5983185.80135577,0.870389477233594,28627.6832600755,0.736104038706095,5983185.80135577,0.870389477233594,28627.6832600755,0.736104038706095,TRUE,0.74641148325,0.780757818931949,0.734203817046745,0.569803249645424,0.0812559372731916,0.122531855913413,0.180455046660939,0.122531855913413,0.0400974325774905,0,1450.48768677402,0.001922161531,717363.847276706,1e-04,"2_411_7",2,411,7,2877,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"346","season",0.759022062719364,-1264.84196127647,-0.000183999823841185,-6.05187541280607,-0.000155611961074244,-1264.84196127647,-0.000183999823841185,-6.05187541280607,-0.000155611961074244,FALSE,0.74641148325,0.780757818931949,0.734203817046745,0.569803249645424,0.0812559372731916,0.122531855913413,0.180455046660939,0.122531855913413,0.0400974325774905,0,1450.48768677402,0.001922161531,717363.847276706,1e-04,"2_411_7",2,411,7,2877,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
